36.242141	36.201886	36.180736	36.090008	36.335077
10.08.2018 09:49:09.185
3616732149.186
35.990504	35.572930	36.348693
35.943206	35.712720	35.797078	35.572930	35.674241
35.941674	35.943947	35.996531	35.757562	35.753486
36.039007	36.048240	36.175097	35.789263	35.869005
36.156437	36.204941	36.090559	36.066476	36.011031
36.348693	36.250424	36.183937	36.097094	36.339021
10.08.2018 09:49:10.013
3616732150.014
36.021443	35.593529	36.380086
35.994158	35.732426	35.774050	35.593529	35.734796
35.959437	36.036024	36.057934	35.828258	35.769092
36.044219	36.107508	36.188785	35.830678	35.889399
36.152124	36.153596	36.148653	36.062132	36.006508
36.367155	36.322340	36.265792	36.137385	36.380086
10.08.2018 09:49:10.701
3616732150.701
36.104780	35.751804	36.547997
35.993707	35.801263	35.789108	35.751804	35.854460
35.979662	36.039307	36.039403	35.932983	35.965010
36.068688	36.111565	36.248654	36.007918	36.063440
36.146422	36.222885	36.220691	36.196025	36.220598
36.386648	36.331563	36.383029	36.316664	36.547997
10.08.2018 09:49:11.509
3616732151.510
36.111041	35.686630	36.488903
35.997198	35.794595	35.875603	35.686630	35.830193
36.049951	36.104433	36.133816	35.880575	35.876025
36.154140	36.196307	36.307331	35.966832	36.010380
36.245209	36.252656	36.229243	36.169814	36.129541
36.488903	36.419679	36.340992	36.203336	36.432632
10.08.2018 09:49:12.189
3616732152.190
36.112732	35.730934	36.459043
36.019018	35.821027	35.866192	35.730934	35.861064
36.017533	36.080317	36.102623	35.924733	35.900664
36.157615	36.189446	36.355429	35.926495	36.050520
36.265586	36.264102	36.256580	36.111126	36.098348
36.459043	36.423473	36.292890	36.211937	36.431602
10.08.2018 09:49:13.009
3616732153.010
36.211022	35.801386	36.558065
36.163478	35.891434	35.915365	35.801386	35.938020
36.098315	36.147054	36.188247	35.991244	36.000694
36.234583	36.317529	36.442296	36.066988	36.146634
36.402928	36.371827	36.329140	36.272620	36.230744
36.547522	36.466028	36.443459	36.309949	36.558065
10.08.2018 09:49:13.689
3616732153.690
36.240128	35.805849	36.567547
36.175666	35.964182	36.020329	35.805849	35.945701
36.207413	36.215880	36.280396	36.020632	36.035928
36.277352	36.377960	36.418145	36.098827	36.184656
36.320349	36.362547	36.339083	36.315557	36.236165
36.567547	36.512376	36.442588	36.315207	36.562863
10.08.2018 09:49:14.484
3616732154.485
36.239570	35.863092	36.632571
36.123751	35.954878	35.985920	35.863092	35.949745
36.178131	36.160514	36.211068	36.075436	36.111678
36.220857	36.291518	36.364118	36.164152	36.237333
36.286831	36.326483	36.429355	36.336774	36.302291
36.481731	36.421576	36.474235	36.405218	36.632571
10.08.2018 09:49:15.173
3616732155.173
36.235751	35.847107	36.634896
